9.704194696096774	-0.7161862710939471
9.2024643740233	-0.40872553429362046
8.658813728906052	-0.1835380638931745
8.086629243900866	-0.04616872276823303
7.5	0.
6.913370756099134	-0.04616872276823303
6.341186271093948	-0.1835380638931745
5.7975356259767	-0.40872553429362046
5.295805303903226	-0.7161862710939471
4.848349570550447	-1.0983495705504471
4.466186271093947	-1.5458053039032256
4.1587255342936205	-2.0475356259766997
3.9335380638931747	-2.591186271093947
3.796168722768233	-3.1633707560991344
3.75	-3.75
3.796168722768233	-4.336629243900866
3.9335380638931747	-4.908813728906053
4.1587255342936205	-5.4524643740233
4.466186271093947	-5.954194696096774
4.848349570550447	-6.401650429449553
5.295805303903226	-6.783813728906052
5.7975356259767	-7.0912744657063795
6.341186271093948	-7.316461936106826
6.913370756099134	-7.453831277231767
7.5	-7.5
8.086629243900866	-7.453831277231767
8.658813728906052	-7.316461936106826
9.2024643740233	-7.0912744657063795
9.704194696096774	-6.783813728906052
10.151650429449553	-6.401650429449553
4.5	-3.75
5.25	-3.75
6.	-3.75
6.75	-3.75
7.5	-3.75
8.25	-3.75
9.	-3.75
9.75	-3.75
10.5	-3.75
12.375	-7.5
12.625	-6.785714285714286
12.875	-6.071428571428571
13.125	-5.357142857142858
13.375	-4.642857142857143
13.625	-3.928571428571429
13.875	-3.2142857142857144
14.125	-2.5
14.375	-1.7857142857142856
14.625	-1.0714285714285714
14.875	-0.3571428571428571
15.125	0.3571428571428571
15.375	1.0714285714285714
15.625	1.7857142857142856
15.875	2.5
16.125	3.2142857142857144
16.375	3.928571428571429
16.625	4.642857142857143
16.875	5.357142857142858
17.125	6.071428571428571
17.375	6.785714285714286
17.625	7.5
12.375	7.5
12.625	6.785714285714286
12.875	6.071428571428571
13.125	5.357142857142858
13.375	4.642857142857143
13.625	3.928571428571429
13.875	3.2142857142857144
14.125	2.5
14.375	1.7857142857142856
14.625	1.0714285714285714
14.875	0.3571428571428571
15.125	-0.3571428571428571
15.375	-1.0714285714285714
15.625	-1.7857142857142856
15.875	-2.5
16.125	-3.2142857142857144
16.375	-3.928571428571429
16.625	-4.642857142857143
16.875	-5.357142857142858
17.125	-6.071428571428571
17.375	-6.785714285714286
17.625	-7.5
